created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;bekasi;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;bogor;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;jakarta;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;tangerang
01/12/2021;320;300;3;3;1;2;Kota Bekasi;SHM;2200;;2500000000;https://www.rumah123.com/properti/bekasi/hos9260188/;"Luas tanah 320m; Luas bangunan 300m; 2 Lantai; Kamar tidur 3 +1; Kamar mandi 3 + 1(dalam); Waterheater Pemanas 2; Dapur kering; Dapur kotor; Ruang cuci, jemuran; Ada taman;Carport 3 mobil; Sertifikat hak milik; Tidak banjir; Lokasi strategis.
5 mnt dr pintu tol Jatibenin; 5 mnt dr pintu tol becak kayu,pdk kelapa; 5 mnt dr stasiun MRT Jatibening; Akses jalan 2 mobil.
";;02/12/2021;72;65;2;1;0;1;Jonggol;SHM;1300;;295000000;https://www.rumah123.com/properti/bogor/hos9271605/;Lokasi strategis, Fasilitas lengkap;;06/12/2021;30;60;3;2;;1;Jakarta Timur;AJB;1300;;420000000;https://www.rumah.com/listing-properti/dijual-batuampar-condet-di-jual-rumah-baru-2-lantai-minimalis-modern-akses-gang-motor-oleh-muhammad-bahri-19376633#img;Batuampar, Condet, Di jual Rumah Baru 2 Lantai minimalis modern akses gang motor, fasilitas (Air tanah + jetpump + toren).;;12/06/2021;365;300;5;4;4;2;BSD PUSPITA LOKA, TANGERANG;SHM;;Utara;4700;https://www.rumah123.com/properti/tangerang/hos9290087/;Siap Huni, Lokasi Strategis, Dekat Ke Pasar Modern, Dekat Ke RS Medika;
01/12/2021;144;180;4;3;;2;Kota Bekasi;SHM;4400;;2690000000;https://www.rumah123.com/properti/bekasi/hos9260195/;"Rumah cantik furmished dan renovasi di asera one south harapan indah hi bekasi barat: Luas 144, Lb 180, Kt 3+1, Km3, Listrik 4400w, Pam, Shm, Carport 2, Lengkap dengan furnished msh baru
Rp 2, 690M.nego";;02/12/2021;800;400;6;6;2;2;Babakan Madang;SHM;5500;;7000000000;https://www.rumah123.com/properti/bogor/hos9268097/;Lokasi strategis, view bagus, aman (one gate system, keamanan 24 jam);;06/12/2021;317;200;4;2;;2;Jakarta Timur;SHM;2200;;3500000000;https://www.rumah.com/listing-properti/dijual-di-jual-rumah-siap-huni-luas-asri-akses-2-mobil-lokasi-batuampar-condet-jaktim-oleh-muhammad-bahri-19010153;Rumah Siap Huni, Luas & Asri. Akses 2 Mobil. Lokasi Batuampar, Condet, Jaktim, fasilitas (Air tanah + jetpump);;12/06/2021;3087;2500;5;5;10;10;BSD BUKIT GOLF, TANGERANG;;66000;;100000;https://www.rumah123.com/properti/tangerang/hos8634966/;"Rumah Super Mewah Bukit Golf BSD City rumah mewah dengan halaman belakang view golf, bangunan mandiri, paling premium dan unit spesial, jarang ada.. fasilitas super lengkap, dekat dengan mall, CBD bsd, sekolah internasional dll Luas Tanah 3087m2 (41.55 x 74.29) Luas Bangunan 2500 - Basement 673,52 - Teras 29,70 m2 - Bangunan Lantai 1 442,98 m2 - Teras Selasar 493,23 m2 - Carport 313,80 m2 - Kolam Renang 85,86 m2 - Gazebo 29,16 m2 - Pos Jaga 18,72 m2 - Pagar Tembok 166,59 m2 - Bangunan Lantai 2 443,38 m2 - Balkon 89,38 m2 Listrik 66.000 Watt Full Furnish, Ada : - Sofa Set B B Italia - Sofa Set Maxalto - Sofa Set Flexform - Poliform (Kitchen - Wadrobe) - Flou (Bed) - Foscarini (Lamp) - Dapur Bersih Merk BOFFI Italy - Dapur kotor Stainless Steel by Rotaryana - Genset Denyo - Lift Otis - Air Panas Solahart - AC Daikin Central - Home Automation by Crestron - Blinds Curtains by Onna - Motorized by Somfy - Kusen Alumunium by Surco Jerman
Rp 100.000.xxx.000 Seratus milyar";
01/12/2021;108;47;2;1;;1;Kota Bekasi;SHM;1300;;1000000000;https://www.rumah123.com/properti/bekasi/hos9260051/;Rumah siap,di salah satu cluster grand wisata,.aman,nyaman,asri dan pastinya bebas banjir.;;02/12/2021;280;120;3;3;0;2;Cipanas;SHM;5500;;900000000;https://www.rumah123.com/properti/bogor/hos9263253/;Rumah siap huni;;06/12/2021;90;75;4;3;;1;Jakarta Timur;SHM;2200;;1650000000;https://www.rumah.com/listing-properti/dijual-rumah-ada-kolam-renang-di-dalam-cluster-jgc-jakarta-garden-city-oleh-nana-lukito-18532951;"Rumah ada kolam renang di dalam cluster JGC Jakarta Garden City. Infrastruktur :
1. Akses Tol Tj.Priok-Ancol-Bandara Soetta
2. Exit Tol JORR Cakung Timur
3. Jl tembus Tipar Cakung-Kelapa Gading
4. Bebas Banjir
5. Lokasi Strategis
6. Mini Forest                             ";;12/06/2021;308;492;4;4;2;2;BSD FORESTA, TANGERANG;lainnya(PPJB, GIRIK, ADAT, dll);2200;Utara;7700;https://www.rumah123.com/properti/tangerang/hos9289919/;Dijual Rumah Brand New Bsd City: Foresta, Luas tanah 308m, Luas bangunan 492m, Kamar tidur 4+1, Kamar mandi 4+1, 2200va, Solarhart WH, Hadap utara - timur, Harga 7.7m, Nego, Estimasi selesai april 2022;
01/12/2021;180;220;5;3;;;Kota Bekasi;SHM;2200;;1600000000;https://www.rumah123.com/properti/bekasi/hos9259961/;"Akses pintu tol Bekasibarat; Dekat Mall Summarecon Mall; Dekat sekolah Al Azhar , dekat sekolah Penabur; Banyak pusat2 kuliner dan dekat tempat ibadah; Keamanan 1 pintu; Bebas banjir.";;02/12/2021;276;500;4;3;0;0;Gunung Putri;SHM;4400;;3300000000;https://www.rumah123.com/properti/bogor/hos9270234/;Lokasi strategis;;03/12/2021;124;150;6;4;;1;Jakarta Timur;SHM;3500;Selatan;2350000000;https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-full-renoved-124m-7-5x16-5-type-3kt-cluster-alamanda-jgc-jakarta-garden-city-cakung-oleh-william-tirta-19325820;Rumah 2 lantai full renoved 124m 7, 5x16, 5 type 3KT cluster Alamanda JGC Jakarta Garden City Cakung, Fasilitas (interior sebagian, full renoved & semi furnished);;12/07/2021;96;90;3;3;;;GADING SERPONG, TANGERANG;SHM;2200;Utara;2300;https://www.rumah123.com/properti/tangerang/hos9228007/;"""LATIGO Village"" - Cluster Baru di Tengah Kota Gading Serpong, berbatasan dengan BSD
MENGAPA HARUS LATIGO???
Aksesibilitas: HANYA 5 mins bisa ke: Aeon Mall, ICE, BETHSAIDA Hosp, Giant, Golf Course, Universitas Multimedia Nusantara, Prasetya Mulya. HANYA 10 mins ke PINTU TOLL
Keunggulan:Kamar Tidur Xtra LUASSS, Menyediakan Carport untuk 2 mobil, 3 Kamar Tidur; tiap kamar memiliki KM/WC, Rumah Kembang, Tampak bangunan yang elegan modern dengan 3 pilihan warna, Tiap kamar tidur tersedia AC, Kamar Mandi Utama Tersedia Water Heater, Dilengkapi dengan fasilitas pribadi seluas 1500 m2 (CPG, Swimming Pool, Gym&Garden, 3 on 3 basket), Smart Home (optional)
Ukuran: TYPE 8x12 STD, LAND = 96, BUILDING = 90, HUBUNGI SEGERA MARKETING KEPERCAYAAN ANDA: DWIKE - 087885295xxx
-your satisfaction is my great reward~";
01/12/2021;140;250;3;2;;;Kabupaten Bekasi;SHM;2200;Selatan;850000000;https://www.rumah123.com/properti/bekasi/hos9259507/;DIJUAL RUMAH, Taman Kebalen bekasi cluster, Jual cepat Harga 850 nego sampai deal, Spesifikasi Rumah 2 lantai: Luas tanah : 140 m2, luas bangunan 250 m2, sertifikat hak milik, 2 lantai, 3 kamar tidur, 2 kamar mandi, dapur, ruang tamu. Ada teras, ada ruang keluarga, ada carport, inggi plafont 4.25 m2, Lantai 2 memiliki: Rang santai, ruang keluarga( karaoke), teras, tempat jemuran, Berikut ini kelebihan: Dijual butuh, baru direnovasi...kinclong, keamanan 24 jam one gate, lokasi belakang SMUN 1 Kebalen, hanya 15 meter, lokasi dekat dengan SDN, row jalan 7 meter dua mobil legsla, tdk berhadapan langsung dengan rumah, 1 km dari McDonals (buka 24 jam), 1 km dari Giant Hypermart, 25 Menit dari Stasiun Bekasi, 20 Menit dari Mall , Bekasi, 15 Menit dari Superindo, Naga, RSIA Anna Medika, Kampus BSI dan Sekolah Global, ada 2 pom bensin, listrik 2200, sumber Air tanah jetpump, dilengkapi Toren.;;02/12/2021;437;340;5;5;2;2;Megamendung;SHGB;5500;;5500000000;https://www.rumah123.com/properti/bogor/hos9269863/;Lokasi strategis, ada kolam renang;;29/11/2021;98;115;4;5;;1;Jakarta Timur;PPJB;3500;;2750000000;https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-7x14-98m-type-3kt-cluster-semayang-asya-jgc-jakarta-garden-city-cakung-by-astra-oleh-william-tirta-17478505;Rumah Siap Huni 7x14 98m type 3KT Cluster Semayang Asya JGC Jakarta Garden City Cakung by Astra, Fasilitas (interior tak berperabot);;12/07/2021;288;200;3;2;;;BSD, TANGERANG;SHM;2200;;2000;https://www.rumah123.com/properti/tangerang/hos9298996/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
01/12/2021;60;55;2;1;;;Kabupaten Bekasi;SHM;1300;;250000000;https://www.rumah123.com/properti/bekasi/hos9260776/;Di jual Rumah Lelang Bank Pondok Ungu Permai, Desa Bahagia, Kec. Babelan, Kabupaten Bekasi, 25 Km menuju Stasiun Bekasi, 30 Km menuju Tol Bekasi Barat, 5 Km menuju RSUD Ibu Anak & Anak Sayang Bunda, 10 Km menuju Marakkash Square, Harga dapat berubah sewaktu-waktu tanpa pemberitahuan lebih lanjut dari pihak Bank ybs;;02/12/2021;106;54;3;2;0;2;Ciomas;SHGB;1300;Timur;909000000;https://www.rumah123.com/properti/bogor/hos9271502/;Lokasi strategis;;03/12/2021;95;250;4;4;;2;Jakarta Timur;SHM + IMB;4400;;3300000000;https://www.rumah.com/listing-properti/dijual-harga-murah-unit-finishing-plus-kolam-renang-rumah-mewah-rawamangun-free-kitchen-set-dan-ac-oleh-dodi-priyanto-19378771;"Rumah minimalis 3 lantai, kolam renang, free kitchen set dan AC, interior sebagian. Sangat Dekat dengan Tol Rawamangun dan Pulomas, Sekolah Favorit 
Rawamangun Al-Azhar Labschool Muhammadiyah Pasar Swalayan Tiptop Apotik 
Rini Rumah Sakit Persahabatan";;12/07/2021;144;130;4;2;;1;BSD, TANGERANG;SHM;2200;;1250;https://www.rumah123.com/properti/tangerang/hos9299000/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
01/12/2021;36;60;2;1;;;Kabupaten Bekasi;SHM;1300;Timur;300000000;https://www.rumah123.com/properti/bekasi/hos9242854/;Lokasi Super Strategis, Selangkah menuju Kota Harapan Indah, 2 menit ke Grand Duta City, 10 menit ke Jembatan Alindra Harapan Indah, 15 menit ke Pasar Modern Harapan Indah, 15 menit ke RS Ananda, 25 menit ke stasiun Kranji & Bekasi, 30 menit ke Pintu Tol Bekasi & Tol Bintara;;02/12/2021;72;36;2;1;1;1;Bojonggede;SHGB;1300;Timur;400000000;https://www.rumah123.com/properti/bogor/hos9271476/;Lokasi strategis dekat stasiun, angsuran 1 jutaan dan dapat uang tunai 20 juta;;12/02/2021;100;170;4;4;;2;Jakarta Timur;SHM;3500;;2500000000;https://www.rumah.com/listing-properti/dijual-lt-100m-akses-jalan-2mobil-cluster-di-rawamangun-jakarta-timur-mewah-2-lantai-oleh-dhea-ananda-17642081;"Rumah Mewah 2 lantai, Cluster di Rawamangun Jakarta Timur, interior tak berperabot, Instalasi AC 3 Unit Water Heater 2 Unit Free 1 Year IPL. 
Lokasi Terbaik :
- 10 menit ke Tip Top
- 10 menit ke Mall Arion
- Dekat Tol Rawamangun & LRT Veloodrome
- Dekat RS Persahabatan
- Dekat Sekolah Al Azhar, Tarakanita, Lab School
- Dekat Golf Rawamangun, Veloodrome";;12/07/2021;300;375;4;2;;3;BSD, TANGERANG;SHM;2200;;5500;https://www.rumah123.com/properti/tangerang/hos9299006/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
01/12/2021;60;55;2;1;;;Kabupaten Bekasi;SHM;1300;;250000000;https://www.rumah123.com/properti/bekasi/hos9260776/;RCG/20/V/010 MP/LB/THM/010 Di jual Rumah Lelang Bank Pondok Ungu Permai, Desa Bahagia, Kec. Babelan, Kabupaten Bekasi Luas Tanah : 60 M2 Luas Bangunan : 55 M2 Sertifikat : SHM K. Tidur : 2 K. Mandi : 1 Listrik : 1300 W Air : Sumur Bor Harga : Rp.250.000.xxx Lokasi : - 25 Km menuju Stasiun Bekasi - 30 Km menuju Tol Bekasi Barat - 5 Km menuju RSUD Ibu Anak & Anak Sayang Bunda - 10 Km menuju Marakkash Square Note : Harga dapat berubah sewaktu-waktu tanpa pemberitahuan lebih lanjut dari pihak Bank ybs;;02/12/2021;72;55;2;1;0;1;Cileungsi;SHGB;1300;Selatan;295000000;https://www.rumah123.com/properti/bogor/hos9271458/;Fasilitas masjid, taman, jogging track, keamanan;;06/12/2021;72;69;3;2;2;2;Jakarta Timur;SHM;2200;;890000000;https://www.rumah123.com/properti/jakarta-timur/hos7375426/;"Rumah Gaya Bali 2 lantai, perabotan unfurnished. Selling point :
-2km atau 5menit Pintu Tol Cibubur 
-5 menit ke Cibubur Junction. 
-7 menit ke RS Meilia Cibubur. 
-7 menit Trans Studio Mall Cibubur 
-10 menit pintu Tol Cisalak Cijago 
-10 Menit dari Fasilitas pendidikan, seperti SD Al Azhar, SMP Negeri, SMA/SMK Negeri.
-10 menit PesonaSquare Mall Depok 
-15 menit stasiun Pondok Cina
-15 menit Tol Cimanggis 
-20 menit Universitas Indonesia";;12/07/2021;265;100;3;2;;2;BSD, TANGERANG;SHM;2200;;2400;https://www.rumah123.com/properti/tangerang/hos9298991/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
;;;;;;;;;;;;;;;02/12/2021;180;130;3;1;0;1;Babakan Madang;SHM;1300;;1700000000;https://www.rumah123.com/properti/bogor/hos9225726/;Lokasi strategis, Fasilitas lengkap;;03/12/2021;72;97;3;2;;2;Jakarta Timur;SHM;2200;Selatan;1310000000;https://www.rumah123.com/properti/jakarta-timur/hos9204881/;"Mississippi 
Type LB 97 LT 72(6x12)
Double living room
Spacious Courtyard
Private Terrace
Private Multinational area
Sanitotion Zone
Service area";;12/07/2021;189;100;3;2;;1;BSD, TANGERANG;SHM;2200;;1800;https://www.rumah123.com/properti/tangerang/hos9298994/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
;;;;;;;;;;;;;;;02/12/2021;867;650;5;6;2;4;Babakan Madang;SHM;5500;;16500000000;https://www.rumah123.com/properti/bogor/hos9271396/;Perumahan eksklusif, lokasi strategis, gfasilitas lengkap;;26/12/2021;112;156;4;3;2;2;Jakarta Timur;SHM;3500;;3600000000;https://www.rumah123.com/properti/jakarta-timur/hos9183660/;"Rumah Cantik ASYA, 8x14, 3 Lantai, Jakarta Garden City, Jakarta Timur, Cctv Di Pintu Masuk Living Room
Solar Panel
Kitchen Top Di Area Kitchen
High Ceiling 6M Di Area Living Room";;12/07/2021;155;100;3;2;;1;BSD, TANGERANG;SHM;2200;;1000;https://www.rumah123.com/properti/tangerang/hos9298987/;Dekat dengan berbagai fasilitas seperti : Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol. More info : 0821 3494 3xxx RN, 0821 1238 5xxx LH;
;;;;;;;;;;;;;;;02/12/2021;696;400;3;3;1;1;Babakan Madang;SHM;5500;;8500000000;https://www.rumah123.com/properti/bogor/hos9271453/;Ada kolam renang, taman, dan keamanan;;25/11/2021;69;102;3;2;2;2;Jakarta Timur;;2200;;2230000000;https://www.rumah123.com/properti/jakarta-timur/hos9139706/;"Cluster La Seine Type 6, Jakarta Garden City, unfurnished. Cctv Di Pintu Masuk Living Room
Solar Panel
Kitchen Top Di Area Kitchen
High Ceiling 6M Di Area Living Room
Lokasi Paling Premium Di Jgc
Dilengkapi Dengan Danau Seluas 15 Ha";;12/07/2021;276;441;4;4;2;2;BSD, TANGERANG;SHM;11000;Timur Laut;1260;https://www.rumah123.com/properti/tangerang/hos9297916/;"Cluster Laurel at Navapark. Modern Tropical Living concept, perduli akan lingkungan dan area terbuka hijau yang luas, dengan Botanical Park seluas 10 hektar dan Club house 2,5 hektar.
FASILITAS LAUREL, Smart home system, Private Lift, Double high ceiling in entrance foyer, Guest room, Dining room, Detached house, Privasi keluarga lebih terjaga, Jogging track, Pavilion shelter seating area, Multi purpose lawn & Outdoor fitness area, Canopy & Backyard garden, Wet & dry kitchen, Direct access to Botanical park, View overlooking the lake & NavaPark Country Club
FASILITAS KOMERSIAL TERDEKAT: Shopping center (Aeon mall, Q-Big, The Breeze BSD), Office (Green Office Park, Foresta Bussines Loft, Digital hub), Educational Institution (Jakarta Nanyang School, Univ. Prasetya Mulya, Univ. Atmajaya), Gate Toll Aeon, Eka hospital, International Convention Exhibition (ICE BSD)
Atlantis Realty, Real Estate Agent";
;;;;;;;;;;;;;;;02/12/2021;62;45;2;1;1;1;Cibinong;SHM;1300;Utara;420000000;https://www.rumah123.com/properti/bogor/hos9270198/;Rumah siap huni, Cukup 5jt gratis semua biaya2 sampe huni, Rumah murah surat shm 10 menit ke stasiun bojong gede;;01/12/2021;109;160;5;4;;2;Jakarta Timur;SHM + IMB;2200;;2400000000;https://www.rumah123.com/properti/jakarta-timur/hos7911390/;"Rumah Cluster Eksklusif, unfurnished, Rumah 2 Lantai, Lantai granit sandimas Kusen pintu kamper solid Kusen Jendela full kayu kamper Void Balcony Taman KT ART Servis area luas
";;12/07/2021;112;92;3;2;;2;BSD EMINENT, TANGERANG;lainnya(PPJB, GIRIK, ADAT, dll);4400;;2150;https://www.rumah123.com/properti/tangerang/hos9298799/;Dijual cepat rumah semi furnish siap huni, di kawasan eminent Cluster Ingenia BSD CITY, Luas tanah : 112 m2 ( 7x16 ), Luas bangunan : 92 ( 2 Lantai ), Kamar tidur : 3, Kamar mandi : 2, Carport : 2 mobil, Listrik : 4400, Semi furnished (termasuk kitchen set, oven stove, cooker hood, lemari pakaian dan wall panel exclusive, rak TV, gordyn);
;;;;;;;;;;;;;;;02/12/2021;698;350;4;4;2;2;Babakan Madang;SHM;5500;Selatan;6850000000;https://www.rumah123.com/properti/bogor/hos9271202/;Lokasi strategis, Fasilitas lengkap;;25/11/2021;86;45;2;1;1;1;Jakarta Timur;SHM;1300;;690000000;https://www.rumah123.com/properti/jakarta-timur/hos8380157/;"Rumah Cluster 1 lantai. 10 menit ke stasiun LRT Cibubur
-10 menit ke Trans Studio Cibubur
-10 menit ke pintu tol Cibubur
-15 menit ke pintu tol Taman Mini
-15 menit ke pintu tol Cilangkap (JORR)";;12/07/2021;153;150;3;3;;1;GADING SERPONG, TANGERANG;SHM;2200;Selatan;2300;https://www.rumah123.com/properti/tangerang/hos9298777/;Rumah siap huni di clustet CLUSTER AZALEA, Gading Serpong, LT. 153m2 (9×17), Lb. +- 150m2an, KT 3 + 1, KM 3 + 1;
;;;;;;;;;;;;;;;02/12/2021;72;55;2;1;1;1;Cileungsi;SHGB;1300;Barat;295000000;https://www.rumah123.com/properti/bogor/hos9271106/;Fasilitas masjid, taman, jogging track, keamanan;;24/11/2021;96;69;3;3;;;Jakarta Timur;SHM;2200;;1600000000;https://www.rumah123.com/properti/jakarta-timur/hos9217075/;Rumah Minimalis Modern 2 lantai, semi furnished, 1 buah gudang, Air PAM+Jet pump. Pusat Belanja : Grand Cakung, AEON Mall, D' Blitz, Sekolah : UNIATGlobal Mandiri Jakarta, SMA Sapta Kharisma, Sekolah Kristen Tunas Bangsa.;;12/08/2021;66;37;2;1;;1;RAWAKALONG, TANGERANG;SHM;1300;;221;https://www.rumah123.com/properti/tangerang/hos9300473/;Telah hadir perumahan Griya Pesona Madani Tenjo.Telah sukses sold out 6 perumahan di daerah Bintaro dan Pamulang. Griya Pesona Madani adalah peruman yang berkualitas yang berada dalam naungan PT.Megah Andalan Property;
;;;;;;;;;;;;;;;01/12/2021;81;36;2;1;0;1;Tajurhalang;SHGB;1300;;222750000;https://www.rumah.com/listing-properti/dijual-samasta-citayam-2-oleh-mukhlis-kurniawan-wicaksono-19280078;"TV, AC
Potongan cicilan 2juta per bulan (1Tahun pertama)
Free Biaya2 awal (Notaris, BPHTB, KPR, dll)";;22/11/2021;67;134;3;2;;1;Jakarta Timur;SHM + IMB;2200;;1150000000;https://www.rumah.com/listing-properti/dijual-rumah-baru-2-lantai-bebas-banjir-di-kp-tengah-kramat-jati-jakarta-timur-oleh-melirina-19332724;"Rumah baru 2 lantai strategis di Kp Tengah Kramat jati Jakarta timur, Interior tak berperabot. Selling Point :
-Lokasi dekat jalan raya Bogor
-Dekat polsek kramat jati
-Dekat Rumah Sakit
-Dekat Universitas, Sekolah, pasar,minimarket dll";;12/08/2021;375;350;5;5;1;1;GADING SERPONG, TANGERANG;SHM;5500;;4500;https://www.rumah123.com/properti/tangerang/hos8346732/;Jual Cepat BU Rumah Siap Huni, WTS rumah siap tinggal, Full furnished, Shm, LT 15 x 25, LB 350m, Tingkat 1,5lt, Lt 1: KT 3, KM 3, Lt 2: KT 2, KM 2,Listrik 5500watt;
;;;;;;;;;;;;;;;01/12/2021;65;32;2;1;0;1;Ciseeng;SHM;1300;;270000000;https://www.rumah.com/listing-properti/dijual-bogor-oleh-diqi-19360806;15 menit ke Pasar Ciseeng, 5 menit ke Sekolah SD, SMP dan SMA Negeri, 5 menit ke Pom Bensin, 20 menit RS Dhuafa dan Citra Insani;;02/12/2021;122;160;5;5;;2;Jakarta Timur;SHM;2200;;2465000000;https://www.rumah.com/listing-properti/dijual-dijual-rumah-cash-back-300jt-5-menit-ke-jakarta-oleh-jamal-19313972;"Rumah full furnished, fasilitas : water toren, kitchen set, 
- Masjid dalam perumahan
- Playground untuk Anak
- Jaringan internet fiber optic
- Lapangan Basket dan Futsal Mini
- Keamanan One Gate System";;12/08/2021;276;441;4;4;4;4;BSD, TANGERANG;SHM;11000;;13000;https://www.rumah123.com/properti/tangerang/hos9300337/;"LAUREL NAVAPARK @ BSD City Tangerang Phase2. Developed by SINARMAS LAND dan Hongkongland. Design by nataneka. View langsung sungai cisadane, 30 unit (tahap 2) lebar 12 saja
";
;;;;;;;;;;;;;;;01/12/2021;72;36;2;1;0;1;Bogor Selatan;SHM;2200;;670000000;https://www.rumah.com/listing-properti/dijual-pesona-taman-dhika-bogor-oleh-stefanus-18220888;5 menit Bogor Mini Zoo, 8 menit Lippo Mall Ekalokasari, 12 menit Botani Square Mall, 12 menit Terminal Bus Baranang Siang;;06/12/2021;90;90;3;2;;2;Jakarta Timur;SHM;2200;;1398000000;https://www.rumah.com/listing-properti/dijual-rumah-mewah-2-lantai-hanya-2-km-dari-akses-tol-dan-lrt-cibubur-bebas-banjir-oleh-andre-saputra-17473490;"Rumah 2 Lantai Legalitas Pecah Perkavling, Fasilitas Listrik bawah tanah, kids pool, Mushola eksklusif, Taman hijau. 5 Menit menuju Stasiun LRT Cibubur (2km)
5 Menit menuju Gerbang Tol Cibubur (2km)
5 Menit menuju Mall Cibubur Junction
8 Menit menuju Trans Park Cibubur
5 Menit menuju sekolah islam Al -Azhar Cibubur
5 Menit menuju Taman Bunga Wiladatika Buperta
10 Menit menuju RS Meilia RS Permata Cibubur
30 menit ke Bandara Halim Perdana Kusuma
60 menit ke Bandara Soekarno-Hatta (bisa via Bus Airport dekat Cibubur Junction)";;12/08/2021;66;37;2;1;1;1;CISAUK, TANGERANG;SHM;1300;;221;https://www.rumah123.com/properti/tangerang/hos9300280/;5 juta sudah berkesempatan dapat rumah murah yang mewah!Promo terbatas memiliki rumah berkelas. Miliki rumahnya dan ambil hadiahnya!Hanya di Griya Pesona Madani;
;;;;;;;;;;;;;;;01/12/2021;72;72;2;1;0;1;Megamendung;SHGB;2200;;650000000;https://www.rumah.com/listing-properti/dijual-depok-bogor-jawa-barat-oleh-imam-19359219;"1 Lantai
PAM
LT : 72 m2
LB : 32 m2
K.Tidur : 2
K.Mandi : 1";;22/11/2021;220;239;5;4;1;2;Jakarta Timur;PPJB;3500;;3850000000;https://www.rumah.com/listing-properti/dijual-rumah-mewah-siap-huni-2-lantai-220m-10x22-type4kt-cluster-palm-spring-jgc-jakarta-garden-city-cakung-oleh-william-tirta-18722323;Rumah Mewah siap huni 2 lantai 220m 10x22 type4KT Cluster Palm Spring JGC Jakarta Garden City Cakung.;;12/08/2021;118;88;3;2;;;GADING SERPONG, TANGERANG;lainnya(PPJB, GIRIK, ADAT, dll);2200;;2300;https://www.rumah123.com/properti/tangerang/hos9300267/;"Rumah Dijual Tangerang HOEK, CLUSTER , TERMASUK SOLAR ENERGI SISTEM HEMAT LISTRIK
SWIMMING POOL, CLUB HOUSE, CHILDREN PLAYGROUND, HARMONY LAKE PARK ACCESS, SYMPHONIA PREMIUM AREA, CCTV 24 HOURS, FRONT GATE SYSTEM, SMART HOME SYSTEM, SOLAR ENERGY SYSTEM";
;;;;;;;;;;;;;;;01/12/2021;60;63;3;2;0;1;Gunungsindur;SHM;2200;;598000000;https://www.rumah.com/listing-properti/dijual-perumahan-green-arka-bogor-oleh-galih-pamungkas-18402592;"Menempel dengan puspiptek
10-15 menit ke BSD city dan ke toll BSD";;06/12/2021;70;57;3;2;;2;Jakarta Timur;SHM;2200;;880000000;https://www.rumah.com/listing-properti/dijual-lumihous-fully-furnish-kota-wisata-cibubur-oleh-muhammad-zen-17967546;"Rumah Signature Location & Access :
• 2 Menit ke Gerbang Tol Cimaci - Kota Wisata (In & Out)
• 1 Menit ke Jalan Alternatif Transyogi
• 10 Menit ke Tol Jagorawi & LRT
Lumihous Fully Furnish, Compact yet Modern Style, Glass Wall Living Room, Smart Furniture, Smart Home System";;12/08/2021;144;240;4;2;;1;GADING SERPONG, TANGERANG;SHM;2200;Selatan;2800;https://www.rumah123.com/properti/tangerang/hos9300248/;Bisa Nego, Full furnished, Lokasi strategis, Fasilitas komplek terdapat kolam renang dan lapangan basket, Dekat kemana saja, Kondisi rumah bagus, Tidak usah khawatir banjir, Keamanan 24 jam, Komplek nyaman dan aman;
